Season,Basin,Sub_basin,Name,ISO_time,Type,Latitude,Longitude,Wind,Pressure,Hem_NS,Hem_EW,Region
2011,SI,WA,CARLOS,24FEB2011:18:00:00.00,NR,-25.43,107.6,65,970,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,24FEB2011:22:23:00.00,NR,-25.9,107,,,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:00:00:00.00,NR,-26.14,106.84,60,969,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:06:00:00.00,NR,-27.02,105.89,55,981,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:10:50:00.00,NR,-27.6,105.7,,,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:12:00:00.00,NR,-27.85,105.5,50,980,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:18:00:00.00,NR,-28.72,104.88,40,990,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,25FEB2011:22:40:00.00,NR,-29.3,104.2,,,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,26FEB2011:00:00:00.00,NR,-29.56,104.29,35,993,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,26FEB2011:06:00:00.00,NR,-30.34,104.09,30,994,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,26FEB2011:12:00:00.00,NR,-31.02,103.94,30,994,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,26FEB2011:15:04:00.00,NR,-31.1,104.1,,,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,26FEB2011:18:00:00.00,NR,-31.35,104.18,25,996,S,E,South Pacific/Indian
2011,SI,WA,CARLOS,27FEB2011:00:00:00.00,NR,-32,104,20,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:01:00:00.00,NR,-15.9,119.3,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:06:00:00.00,NR,-16.6,118.6,20,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:12:00:00.00,NR,-17.8,117.47,20,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:14:49:00.00,NR,-17.8,117.3,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:18:00:00.00,NR,-18.29,115.41,25,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:21:57:00.00,NR,-18.4,115.1,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,14FEB2011:23:00:00.00,NR,-18.49,114.72,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:00:00:00.00,NR,-18.57,114.35,25,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:01:30:00.00,NR,-18.7,113.8,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:06:00:00.00,NR,-18.89,112.68,25,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:10:30:00.00,NR,-19,112.5,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:12:00:00.00,NR,-19.11,112.18,25,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:15:30:00.00,NR,-19.2,112,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:18:00:00.00,NR,-19.2,111.96,30,996,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,15FEB2011:22:38:00.00,NR,-19.2,111.9,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:00:00:00.00,NR,-19.13,111.83,30,996,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:06:00:00.00,NR,-19.04,111.62,30,996,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:09:56:00.00,NR,-19,111.5,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:12:00:00.00,NR,-19,111.4,30,996,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:13:03:00.00,NR,-19,111.4,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:14:30:00.00,NR,-19.2,111.2,35,993,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:18:00:00.00,NR,-19.2,111.1,40,990,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,16FEB2011:22:46:00.00,NR,-19.2,111.1,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:00:00:00.00,NR,-19.2,110.94,45,985,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:06:00:00.00,NR,-18.71,110.61,50,983,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:10:59:00.00,NR,-18.9,110.8,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:12:00:00.00,NR,-18.95,110.64,50,978,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:18:00:00.00,NR,-19.46,110.33,50,978,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:21:50:00.00,NR,-19.8,110.2,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,17FEB2011:22:45:00.00,NR,-19.8,110,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:00:00:00.00,NR,-19.8,110,50,978,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:06:00:00.00,NR,-20.33,109.38,50,978,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:12:00:00.00,NR,-20.82,108.78,50,978,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:14:21:00.00,NR,-20.9,108.4,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:18:00:00.00,NR,-20.94,108.29,55,976,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:20:54:00.00,NR,-21.3,108.2,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,18FEB2011:22:28:00.00,NR,-21.3,108.2,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:00:00:00.00,NR,-21.5,108.13,65,970,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:06:00:00.00,NR,-22.24,107.89,70,966,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:10:57:00.00,NR,-22.6,107.8,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:12:00:00.00,NR,-22.73,107.76,75,961,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:13:25:00.00,NR,-22.9,107.7,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:18:00:00.00,NR,-23.17,107.52,75,960,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,19FEB2011:22:11:00.00,NR,-23.6,107.5,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:00:00:00.00,NR,-23.74,107.35,70,963,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:06:00:00.00,NR,-24.25,106.76,70,963,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:08:30:00.00,NR,-24.39,106.46,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:10:39:00.00,NR,-24.5,106.2,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:12:00:00.00,NR,-24.58,106.01,65,967,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:14:07:00.00,NR,-24.7,105.7,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:18:00:00.00,NR,-24.88,105.11,65,968,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:20:39:00.00,NR,-25,104.7,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,20FEB2011:22:02:00.00,NR,-25,104.5,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:00:00:00.00,NR,-25.12,104.13,60,976,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:01:12:00.00,NR,-25.2,103.9,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:06:00:00.00,NR,-25.76,103.14,50,983,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:07:17:00.00,NR,-25.9,103,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:12:00:00.00,NR,-26.54,102.52,40,988,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:13:11:00.00,NR,-26.7,102.4,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:18:00:00.00,NR,-27.18,102.11,35,990,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:19:42:00.00,NR,-27.4,102,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,21FEB2011:21:50:00.00,NR,-28,101.9,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:00:00:00.00,NR,-28.39,102,30,994,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:01:01:00.00,NR,-28.6,102,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:06:00:00.00,NR,-29.48,102.24,25,997,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:12:00:00.00,NR,-30.41,102.7,25,998,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:13:53:00.00,NR,-30.5,102.7,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:18:00:00.00,NR,-30.91,102.5,20,998,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,22FEB2011:22:54:00.00,NR,-31,102.5,,,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,23FEB2011:00:00:00.00,NR,-31.14,102.5,20,999,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,23FEB2011:06:00:00.00,NR,-31.63,102.57,20,1000,S,E,South Pacific/Indian
2011,SI,WA,DIANNE,23FEB2011:07:04:00.00,NR,-31.7,102.6,,,S,E,South Pacific/Indian
2011,SP,MM,ATU,16FEB2011:18:00:00.00,NR,-13.5,171,15,1003,S,E,South Pacific/Indian
2011,SP,MM,ATU,17FEB2011:00:00:00.00,NR,-14.3,171.7,20,1002,S,E,South Pacific/Indian
2011,SP,MM,ATU,17FEB2011:06:00:00.00,NR,-14.6,170.8,20,1002,S,E,South Pacific/Indian
2011,SP,MM,ATU,17FEB2011:12:00:00.00,NR,-14.6,170,20,1002,S,E,South Pacific/Indian
2011,SP,MM,ATU,17FEB2011:18:00:00.00,NR,-14.7,169.5,20,1002,S,E,South Pacific/Indian
2011,SP,MM,ATU,18FEB2011:00:00:00.00,NR,-14.8,169.1,25,1000,S,E,South Pacific/Indian
2011,SP,MM,ATU,18FEB2011:06:00:00.00,NR,-15.1,169.2,25,999,S,E,South Pacific/Indian
2011,SP,MM,ATU,18FEB2011:12:00:00.00,NR,-15.3,169.3,25,999,S,E,South Pacific/Indian
2011,SP,MM,ATU,18FEB2011:18:00:00.00,NR,-15.6,169.6,30,997,S,E,South Pacific/Indian
2011,SP,MM,ATU,19FEB2011:00:00:00.00,NR,-15.9,169.4,30,997,S,E,South Pacific/Indian
2011,SP,MM,ATU,19FEB2011:01:00:00.00,NR,-16,169.3,35,995,S,E,South Pacific/Indian
2011,SP,MM,ATU,19FEB2011:06:00:00.00,NR,-16.2,169.1,40,994,S,E,South Pacific/Indian
2011,SP,MM,ATU,19FEB2011:12:00:00.00,NR,-16.4,169,45,987,S,E,South Pacific/Indian
2011,SP,MM,ATU,19FEB2011:18:00:00.00,NR,-16.7,169.2,45,987,S,E,South Pacific/Indian
2011,SP,MM,ATU,20FEB2011:00:00:00.00,NR,-16.8,169.2,55,980,S,E,South Pacific/Indian
2011,SP,MM,ATU,20FEB2011:06:00:00.00,NR,-17,169.4,70,973,S,E,South Pacific/Indian
2011,SP,MM,ATU,20FEB2011:12:00:00.00,NR,-17.2,169.5,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,20FEB2011:18:00:00.00,NR,-17.5,169.7,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,21FEB2011:00:00:00.00,NR,-17.9,169.9,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,21FEB2011:06:00:00.00,NR,-18.3,170.2,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,21FEB2011:12:00:00.00,NR,-19,170.6,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,21FEB2011:18:00:00.00,NR,-19.7,171,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,22FEB2011:00:00:00.00,NR,-21.1,171.9,90,942,S,E,South Pacific/Indian
2011,SP,MM,ATU,22FEB2011:06:00:00.00,NR,-22.6,172.2,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,22FEB2011:12:00:00.00,NR,-23.8,172.7,90,940,S,E,South Pacific/Indian
2011,SP,MM,ATU,22FEB2011:18:00:00.00,NR,-25.5,173.7,85,945,S,E,South Pacific/Indian
2011,SP,MM,ATU,23FEB2011:00:00:00.00,NR,-26.9,174.9,85,945,S,E,South Pacific/Indian
2011,SP,MM,ATU,23FEB2011:06:00:00.00,NR,-28.5,176.4,85,945,S,E,South Pacific/Indian
2011,SP,MM,ATU,23FEB2011:12:00:00.00,NR,-30,178,85,945,S,E,South Pacific/Indian
2011,SP,MM,ATU,23FEB2011:18:00:00.00,NR,-31.6,179.7,70,965,S,E,South Pacific/Indian
2011,SP,MM,ATU,24FEB2011:00:00:00.00,NR,-32.5,-178.9,60,975,S,W,South Pacific/Indian
2011,SP,MM,ATU,24FEB2011:06:00:00.00,NR,-33,-177,50,970,S,W,South Pacific/Indian
2011,SP,MM,ATU,24FEB2011:12:00:00.00,NR,-33.1,-175.5,50,980,S,W,South Pacific/Indian
2011,SP,MM,ATU,24FEB2011:18:00:00.00,NR,-33.7,-174,40,986,S,W,South Pacific/Indian
2011,SP,MM,ATU,25FEB2011:00:00:00.00,NR,-34.5,-172.4,40,985,S,W,South Pacific/Indian
2011,SP,MM,ATU,25FEB2011:06:00:00.00,NR,-36,-172,40,984,S,W,South Pacific/Indian
2011,SP,MM,ATU,25FEB2011:12:00:00.00,NR,-37,-173,40,981,S,W,South Pacific/Indian
2011,SP,MM,ATU,25FEB2011:18:00:00.00,NR,-39,-173,40,981,S,W,South Pacific/Indian
2011,SP,MM,ATU,26FEB2011:00:00:00.00,NR,-40.7,-171.7,40,980,S,W,South Pacific/Indian
2011,SP,MM,ATU,26FEB2011:06:00:00.00,NR,-43,-171,40,982,S,W,South Pacific/Indian
2011,SP,MM,ATU,26FEB2011:12:00:00.00,NR,-45,-171,40,988,S,W,South Pacific/Indian
2011,SP,MM,ATU,26FEB2011:18:00:00.00,NR,-47,-171,40,986,S,W,South Pacific/Indian
2011,SP,MM,ATU,27FEB2011:00:00:00.00,NR,-47,-171,40,987,S,W,South Pacific/Indian
2011,SP,MM,ATU,27FEB2011:06:00:00.00,NR,-51,-169,40,985,S,W,South Pacific/Indian
2011,SP,MM,ATU,27FEB2011:12:00:00.00,NR,-52,-167,40,988,S,W,South Pacific/Indian
2011,SI,MM,CHERONO,13MAR2011:18:00:00.00,TS,-11.2,89.1,15,1005,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,14MAR2011:00:00:00.00,TS,-11.3,87.7,15,1004,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,14MAR2011:06:00:00.00,TS,-11.4,86.9,20,1003,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,14MAR2011:12:00:00.00,TS,-11.8,86.2,20,1003,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,14MAR2011:18:00:00.00,TS,-12.1,85.6,25,1002,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,15MAR2011:00:00:00.00,TS,-12.4,85.2,25,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,15MAR2011:06:00:00.00,TS,-12.7,84.6,25,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,15MAR2011:12:00:00.00,TS,-13.1,83.6,25,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,15MAR2011:18:00:00.00,TS,-13.1,82.6,25,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,16MAR2011:00:00:00.00,TS,-12.8,81.4,25,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,16MAR2011:06:00:00.00,TS,-13,81.1,25,999,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,16MAR2011:12:00:00.00,TS,-14.1,80.8,25,999,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,16MAR2011:18:00:00.00,TS,-14.5,79.3,25,999,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,17MAR2011:00:00:00.00,TS,-14.3,77.5,28,997,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,17MAR2011:06:00:00.00,TS,-14.8,76.5,30,996,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,17MAR2011:12:00:00.00,TS,-15.4,75.6,33,995,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,17MAR2011:18:00:00.00,TS,-15.7,74.7,37,994,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,18MAR2011:00:00:00.00,TS,-16.1,73.5,40,993,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,18MAR2011:06:00:00.00,TS,-16.4,72.2,40,993,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,18MAR2011:12:00:00.00,TS,-16.8,70.9,40,994,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,18MAR2011:18:00:00.00,TS,-17.1,69.7,40,994,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,19MAR2011:00:00:00.00,TS,-18.4,68.9,38,995,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,19MAR2011:06:00:00.00,TS,-19.1,67.6,38,995,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,19MAR2011:12:00:00.00,TS,-19.5,65.6,38,995,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,19MAR2011:18:00:00.00,TS,-19.8,64.1,37,996,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,20MAR2011:00:00:00.00,TS,-20.4,62.7,35,998,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,20MAR2011:06:00:00.00,TS,-20.9,61.6,35,998,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,20MAR2011:12:00:00.00,TS,-21.6,60.6,35,997,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,20MAR2011:18:00:00.00,TS,-22.1,59.8,35,997,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,21MAR2011:00:00:00.00,TS,-22.7,58.9,35,997,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,21MAR2011:06:00:00.00,TS,-23,58.1,33,998,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,21MAR2011:12:00:00.00,TS,-23.5,57.5,30,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,21MAR2011:18:00:00.00,TS,-24.5,57.3,30,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,22MAR2011:00:00:00.00,TS,-25.2,56.9,30,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,22MAR2011:06:00:00.00,TS,-25.7,56.9,30,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,22MAR2011:12:00:00.00,TS,-26.8,57.3,30,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,22MAR2011:18:00:00.00,TS,-27.7,58.4,30,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,23MAR2011:00:00:00.00,ET,-28.2,59.7,30,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,23MAR2011:06:00:00.00,ET,-28.7,61.1,28,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,23MAR2011:12:00:00.00,ET,-29,63,28,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,23MAR2011:18:00:00.00,ET,-28.6,65,27,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,24MAR2011:00:00:00.00,ET,-28,65.9,25,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,24MAR2011:06:00:00.00,TS,-27.8,67.1,25,1000,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,24MAR2011:12:00:00.00,TS,-28.1,69.4,25,1001,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,24MAR2011:18:00:00.00,TS,-28.5,71.4,,1002,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,25MAR2011:00:00:00.00,TS,-28.5,73.1,,1003,S,E,South Pacific/Indian
2011,SI,MM,CHERONO,25MAR2011:06:00:00.00,TS,-28.1,74.3,,1004,S,E,South Pacific/Indian
2011,SP,MM,BUNE,23MAR2011:00:00:00.00,NR,-17.9,-177.2,25,1004,S,W,South Pacific/Indian
2011,SP,MM,BUNE,23MAR2011:06:00:00.00,NR,-19.7,-177.8,25,999,S,W,South Pacific/Indian
2011,SP,MM,BUNE,23MAR2011:12:00:00.00,NR,-20,-178.8,30,998,S,W,South Pacific/Indian
2011,SP,MM,BUNE,23MAR2011:18:00:00.00,NR,-20.5,-179,30,997,S,W,South Pacific/Indian
2011,SP,MM,BUNE,23MAR2011:21:00:00.00,NR,-20.8,-179.2,30,997,S,W,South Pacific/Indian
2011,SP,MM,BUNE,24MAR2011:00:00:00.00,NR,-21,-179.49,35,995,S,W,South Pacific/Indian
2011,SP,MM,BUNE,24MAR2011:06:00:00.00,NR,-21.2,-179.82,40,990,S,W,South Pacific/Indian
2011,SP,MM,BUNE,24MAR2011:12:00:00.00,NR,-21.3,-179.9,50,983,S,W,South Pacific/Indian
2011,SP,MM,BUNE,24MAR2011:18:00:00.00,NR,-21.5,-179.8,50,982,S,W,South Pacific/Indian
2011,SP,MM,BUNE,25MAR2011:00:00:00.00,NR,-21.8,-179.4,60,976,S,W,South Pacific/Indian
2011,SP,MM,BUNE,25MAR2011:06:00:00.00,NR,-22.3,-179.3,65,970,S,W,South Pacific/Indian
2011,SP,MM,BUNE,25MAR2011:12:00:00.00,NR,-22.5,-179.5,70,969,S,W,South Pacific/Indian
2011,SP,MM,BUNE,25MAR2011:18:00:00.00,NR,-22.6,-179.6,70,967,S,W,South Pacific/Indian
2011,SP,MM,BUNE,26MAR2011:00:00:00.00,NR,-22.9,-179.8,60,977,S,W,South Pacific/Indian
2011,SP,MM,BUNE,26MAR2011:06:00:00.00,NR,-23,179.9,65,970,S,E,South Pacific/Indian
2011,SP,MM,BUNE,26MAR2011:12:00:00.00,NR,-23.2,179.47,65,973,S,E,South Pacific/Indian
2011,SP,MM,BUNE,26MAR2011:18:00:00.00,NR,-23.8,179.2,65,973,S,E,South Pacific/Indian
2011,SP,MM,BUNE,27MAR2011:00:00:00.00,NR,-24.4,179,65,971,S,E,South Pacific/Indian
2011,SP,MM,BUNE,27MAR2011:06:00:00.00,NR,-25,178.8,65,970,S,E,South Pacific/Indian
2011,SP,MM,BUNE,27MAR2011:12:00:00.00,NR,-25.7,179.5,65,970,S,E,South Pacific/Indian
2011,SP,MM,BUNE,27MAR2011:18:00:00.00,NR,-26.4,-179.9,60,975,S,W,South Pacific/Indian
2011,SP,MM,BUNE,28MAR2011:00:00:00.00,NR,-27.4,-179.1,60,975,S,W,South Pacific/Indian
2011,SP,MM,BUNE,28MAR2011:06:00:00.00,NR,-28.4,-177.9,60,975,S,W,South Pacific/Indian
2011,SP,MM,BUNE,28MAR2011:12:00:00.00,NR,-29.7,-176.1,70,967,S,W,South Pacific/Indian
2011,SP,MM,BUNE,28MAR2011:18:00:00.00,NR,-31,-176,60,975,S,W,South Pacific/Indian
2011,SP,MM,BUNE,29MAR2011:00:00:00.00,NR,-32.7,-175.8,65,972,S,W,South Pacific/Indian
2011,SP,MM,BUNE,29MAR2011:06:00:00.00,NR,-34,-175.6,50,983,S,W,South Pacific/Indian
2011,SP,MM,BUNE,29MAR2011:12:00:00.00,NR,-35,-176.3,65,970,S,W,South Pacific/Indian
2011,SP,MM,BUNE,29MAR2011:18:00:00.00,NR,-35,-176.9,60,974,S,W,South Pacific/Indian
2011,SP,MM,BUNE,30MAR2011:00:00:00.00,NR,-35.1,-176.8,55,981,S,W,South Pacific/Indian
2011,SP,MM,BUNE,30MAR2011:06:00:00.00,NR,-35.1,-176.6,35,991,S,W,South Pacific/Indian
2011,SP,MM,BUNE,30MAR2011:12:00:00.00,NR,-35.8,-176.5,45,986,S,W,South Pacific/Indian
2011,SP,MM,BUNE,30MAR2011:18:00:00.00,NR,-36.7,-176.3,40,989,S,W,South Pacific/Indian
2011,SP,MM,BUNE,31MAR2011:00:00:00.00,NR,-37.7,-176.1,40,990,S,W,South Pacific/Indian
2011,SP,MM,BUNE,31MAR2011:06:00:00.00,NR,-38.6,-175.3,35,992,S,W,South Pacific/Indian
2011,SP,MM,BUNE,31MAR2011:12:00:00.00,NR,-40,-173.8,35,991,S,W,South Pacific/Indian
2011,SP,MM,BUNE,31MAR2011:18:00:00.00,NR,-42,-171.5,30,997,S,W,South Pacific/Indian
2011,SP,MM,BUNE,01APR2011:00:00:00.00,NR,-43.9,-170.1,35,993,S,W,South Pacific/Indian
2011,SP,MM,BUNE,01APR2011:06:00:00.00,NR,-45.1,-168.3,35,993,S,W,South Pacific/Indian
2011,SP,MM,BUNE,01APR2011:12:00:00.00,NR,-46.5,-167.1,35,991,S,W,South Pacific/Indian
2011,SP,MM,BUNE,01APR2011:18:00:00.00,NR,-48.3,-165,35,993,S,W,South Pacific/Indian
2011,SP,MM,BUNE,02APR2011:00:00:00.00,NR,-50.2,-163.2,40,990,S,W,South Pacific/Indian
2011,SP,MM,BUNE,02APR2011:06:00:00.00,NR,-52.5,-160.8,40,990,S,W,South Pacific/Indian
2011,SP,MM,BUNE,02APR2011:12:00:00.00,NR,-55.1,-157.7,40,989,S,W,South Pacific/Indian
2011,SI,WA,TWENTY,26MAR2011:00:00:00.00,NR,-8.5,129.5,,1007,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,26MAR2011:03:00:00.00,NR,-9,129.5,,1006,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,26MAR2011:06:00:00.00,NR,-9,131,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,26MAR2011:12:00:00.00,NR,-9,130,,1006,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,26MAR2011:18:00:00.00,NR,-9,131,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,27MAR2011:00:00:00.00,NR,-9,131,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,27MAR2011:06:00:00.00,NR,-9,132,,1003,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,27MAR2011:12:00:00.00,NR,-9.5,132,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,27MAR2011:18:00:00.00,NR,-9.5,132,,1003,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,27MAR2011:21:00:00.00,NR,-9.5,132.5,,1003,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,28MAR2011:00:00:00.00,NR,-9.5,132.5,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,28MAR2011:03:00:00.00,NR,-9.5,132.5,,1004,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,28MAR2011:06:00:00.00,NR,-10,133.5,,,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,28MAR2011:12:00:00.00,NR,-10.1,132.3,,1005,S,E,South Pacific/Indian
2011,SI,WA,TWENTY,28MAR2011:18:00:00.00,NR,-10.1,132.3,,1003,S,E,South Pacific/Indian
